transaction_key,fund_key,date_key,transaction_type,amount,kyc_status,state,city
4615,4,20251016,Sip,2000.0,Not Verified,Delhi,Chennai
4616,2,20251017,Lumpsum,10000.0,Pending,Maharashtra,Kolkata
4617,5,20251017,Lumpsum,50000.0,Not Verified,Karnataka,Chennai
4618,4,20251017,Lumpsum,25000.0,Verified,West Bengal,Delhi
4619,4,20251017,Lumpsum,10000.0,Not Verified,Karnataka,Kolkata
4620,2,20251017,Sip,1000.0,Pending,West Bengal,Ahmedabad
4621,5,20251017,Lumpsum,50000.0,Not Verified,Karnataka,Ahmedabad
4622,4,20251017,Lumpsum,10000.0,Pending,Karnataka,Kolkata
4623,5,20251018,Sip,500.0,Verified,West Bengal,Ahmedabad
4624,3,20251018,Lumpsum,10000.0,Not Verified,Maharashtra,Kolkata
4625,4,20251018,Redemption,25000.0,Not Verified,Karnataka,Kolkata
4626,4,20251019,Lumpsum,25000.0,Not Verified,Tamil Nadu,Chennai
4627,3,20251019,Sip,1000.0,Verified,Karnataka,Ahmedabad
4628,4,20251020,Sip,5000.0,Verified,Gujarat,Chennai
4629,4,20251020,Redemption,10000.0,Not Verified,Maharashtra,Ahmedabad
4630,3,20251020,Lumpsum,25000.0,Not Verified,Gujarat,Mumbai
4631,2,20251020,Lumpsum,50000.0,Not Verified,Karnataka,Mumbai
4632,2,20251020,Lumpsum,10000.0,Pending,Maharashtra,Bangalore
4633,2,20251020,Sip,2000.0,Pending,Gujarat,Ahmedabad
4634,3,20251021,Sip,10000.0,Verified,West Bengal,Mumbai
4635,4,20251021,Sip,10000.0,Not Verified,West Bengal,Kolkata
4636,2,20251022,Sip,1000.0,Not Verified,Karnataka,Ahmedabad
4637,3,20251022,Lumpsum,50000.0,Verified,Gujarat,Mumbai
4638,2,20251022,Sip,2000.0,Not Verified,West Bengal,Delhi
4639,1,20251022,Sip,2000.0,Verified,Maharashtra,Ahmedabad
4640,3,20251023,Lumpsum,100000.0,Not Verified,Delhi,Delhi
4641,5,20251023,Sip,5000.0,Pending,Karnataka,Ahmedabad
4642,5,20251023,Lumpsum,5000.0,Pending,West Bengal,Kolkata
4643,1,20251023,Sip,2000.0,Verified,Tamil Nadu,Kolkata
4644,4,20251023,Redemption,10000.0,Pending,Karnataka,Mumbai
4645,4,20251024,Redemption,25000.0,Not Verified,West Bengal,Kolkata
4646,2,20251024,Sip,500.0,Not Verified,Maharashtra,Chennai
4647,1,20251024,Lumpsum,25000.0,Pending,Gujarat,Mumbai
4648,4,20251024,Lumpsum,100000.0,Pending,Tamil Nadu,Delhi
4649,2,20251024,Sip,2000.0,Verified,Maharashtra,Kolkata
4650,3,20251025,Sip,500.0,Pending,Maharashtra,Delhi
4651,1,20251025,Sip,5000.0,Not Verified,Gujarat,Ahmedabad
4652,1,20251025,Sip,2000.0,Pending,Tamil Nadu,Delhi
4653,2,20251025,Sip,1000.0,Verified,Gujarat,Delhi
4654,4,20251025,Sip,500.0,Verified,Maharashtra,Ahmedabad
4655,3,20251025,Lumpsum,5000.0,Not Verified,Tamil Nadu,Mumbai
4656,2,20251026,Lumpsum,10000.0,Pending,Karnataka,Chennai
4657,2,20251026,Lumpsum,100000.0,Pending,West Bengal,Mumbai
4658,3,20251027,Redemption,10000.0,Pending,Tamil Nadu,Chennai
4659,5,20251027,Sip,1000.0,Not Verified,Karnataka,Delhi
4660,4,20251027,Redemption,5000.0,Not Verified,Tamil Nadu,Ahmedabad
4661,5,20251028,Sip,1000.0,Not Verified,Tamil Nadu,Mumbai
4662,3,20251028,Sip,5000.0,Not Verified,Tamil Nadu,Mumbai
4663,1,20251028,Sip,1000.0,Not Verified,Tamil Nadu,Ahmedabad
4664,2,20251028,Lumpsum,5000.0,Not Verified,Gujarat,Bangalore
4665,3,20251028,Sip,5000.0,Verified,Karnataka,Ahmedabad
4666,3,20251028,Lumpsum,10000.0,Not Verified,West Bengal,Delhi
4667,2,20251028,Sip,500.0,Verified,Karnataka,Mumbai
4668,2,20251028,Lumpsum,50000.0,Verified,Delhi,Chennai
4669,3,20251028,Sip,1000.0,Not Verified,Maharashtra,Kolkata
4670,4,20251028,Lumpsum,25000.0,Pending,Delhi,Mumbai
4671,4,20251029,Sip,5000.0,Verified,Delhi,Bangalore
4672,4,20251029,Sip,2000.0,Not Verified,Maharashtra,Bangalore
4673,1,20251029,Sip,2000.0,Not Verified,Gujarat,Delhi
4674,3,20251030,Sip,1000.0,Pending,Gujarat,Chennai
4675,1,20251030,Sip,1000.0,Pending,Gujarat,Ahmedabad
4676,3,20251030,Sip,500.0,Pending,West Bengal,Mumbai
4677,3,20251030,Sip,10000.0,Not Verified,Karnataka,Chennai
4678,5,20251031,Lumpsum,50000.0,Pending,Karnataka,Ahmedabad
4679,5,20251031,Sip,5000.0,Not Verified,Karnataka,Mumbai
4680,1,20251031,Redemption,25000.0,Not Verified,Karnataka,Ahmedabad
4681,1,20251101,Sip,5000.0,Pending,West Bengal,Ahmedabad
4682,1,20251101,Sip,1000.0,Verified,Gujarat,Ahmedabad
4683,3,20251101,Sip,1000.0,Verified,Maharashtra,Bangalore
4684,3,20251102,Redemption,1000.0,Verified,Karnataka,Delhi
4685,1,20251102,Lumpsum,5000.0,Pending,Tamil Nadu,Ahmedabad
4686,4,20251102,Sip,1000.0,Pending,Delhi,Delhi
4687,2,20251102,Sip,500.0,Verified,Karnataka,Mumbai
4688,2,20251102,Redemption,5000.0,Pending,Karnataka,Ahmedabad
4689,5,20251103,Lumpsum,100000.0,Not Verified,Karnataka,Mumbai
4690,3,20251103,Redemption,5000.0,Verified,Karnataka,Delhi
4691,1,20251104,Sip,5000.0,Not Verified,Gujarat,Ahmedabad
4692,2,20251104,Sip,5000.0,Verified,Maharashtra,Kolkata
4693,2,20251104,Sip,2000.0,Not Verified,West Bengal,Ahmedabad
4694,3,20251104,Redemption,10000.0,Not Verified,Maharashtra,Mumbai
4695,5,20251105,Lumpsum,50000.0,Verified,Tamil Nadu,Kolkata
4696,2,20251105,Sip,10000.0,Not Verified,Maharashtra,Kolkata
4697,5,20251105,Sip,1000.0,Verified,Tamil Nadu,Bangalore
4698,4,20251105,Lumpsum,50000.0,Not Verified,Gujarat,Chennai
4699,1,20251105,Lumpsum,25000.0,Pending,Tamil Nadu,Mumbai
4700,1,20251105,Sip,10000.0,Not Verified,Gujarat,Mumbai
4701,1,20251105,Sip,500.0,Verified,Gujarat,Bangalore
4702,1,20251105,Sip,10000.0,Pending,Maharashtra,Bangalore
4703,4,20251106,Sip,2000.0,Not Verified,Gujarat,Kolkata
4704,2,20251106,Lumpsum,50000.0,Pending,Karnataka,Ahmedabad
4705,3,20251106,Sip,5000.0,Verified,Tamil Nadu,Chennai
4706,5,20251106,Lumpsum,25000.0,Verified,Delhi,Bangalore
4707,2,20251106,Lumpsum,25000.0,Pending,Maharashtra,Chennai
4708,4,20251106,Sip,1000.0,Not Verified,Karnataka,Chennai
4709,4,20251106,Lumpsum,25000.0,Not Verified,Maharashtra,Delhi
4710,2,20251106,Lumpsum,10000.0,Verified,West Bengal,Mumbai
4711,1,20251107,Redemption,10000.0,Pending,Karnataka,Chennai
4712,4,20251107,Sip,5000.0,Verified,Karnataka,Ahmedabad
4713,4,20251107,Lumpsum,5000.0,Verified,Tamil Nadu,Chennai
4714,3,20251107,Sip,500.0,Verified,Tamil Nadu,Bangalore
4715,4,20251107,Sip,10000.0,Pending,West Bengal,Chennai
4716,5,20251107,Sip,5000.0,Verified,Maharashtra,Chennai
4717,1,20251107,Sip,5000.0,Verified,West Bengal,Delhi
4718,2,20251108,Lumpsum,100000.0,Verified,Tamil Nadu,Delhi
4719,3,20251108,Sip,1000.0,Not Verified,Delhi,Mumbai
4720,4,20251108,Lumpsum,25000.0,Not Verified,Gujarat,Delhi
4721,4,20251108,Lumpsum,50000.0,Pending,West Bengal,Bangalore
4722,4,20251108,Lumpsum,10000.0,Pending,Maharashtra,Delhi
4723,2,20251108,Sip,500.0,Not Verified,Karnataka,Ahmedabad
4724,3,20251109,Redemption,10000.0,Pending,Maharashtra,Kolkata
4725,1,20251109,Lumpsum,5000.0,Pending,Gujarat,Mumbai
4726,1,20251109,Sip,5000.0,Pending,West Bengal,Delhi
4727,5,20251109,Sip,500.0,Pending,Gujarat,Ahmedabad
4728,1,20251109,Lumpsum,5000.0,Pending,West Bengal,Delhi
4729,1,20251109,Lumpsum,5000.0,Verified,Tamil Nadu,Kolkata
4730,2,20251110,Sip,10000.0,Pending,Maharashtra,Mumbai
4731,2,20251110,Lumpsum,5000.0,Verified,Tamil Nadu,Bangalore
4732,4,20251110,Sip,10000.0,Verified,Maharashtra,Mumbai
4733,1,20251111,Lumpsum,100000.0,Not Verified,Gujarat,Chennai
4734,4,20251111,Sip,1000.0,Verified,Delhi,Delhi
4735,4,20251111,Sip,2000.0,Verified,Tamil Nadu,Chennai
4736,4,20251111,Redemption,10000.0,Verified,West Bengal,Bangalore
4737,4,20251111,Lumpsum,50000.0,Not Verified,Karnataka,Bangalore
4738,4,20251112,Sip,1000.0,Not Verified,Maharashtra,Chennai
4739,4,20251112,Lumpsum,5000.0,Verified,Gujarat,Bangalore
4740,5,20251112,Lumpsum,10000.0,Pending,West Bengal,Mumbai
4741,3,20251112,Redemption,1000.0,Verified,Gujarat,Ahmedabad
4742,5,20251112,Sip,10000.0,Verified,Maharashtra,Mumbai
4743,4,20251112,Sip,5000.0,Not Verified,Delhi,Mumbai
4744,1,20251113,Sip,500.0,Pending,Gujarat,Ahmedabad
4745,1,20251113,Sip,5000.0,Verified,West Bengal,Chennai
4746,3,20251113,Redemption,1000.0,Pending,Maharashtra,Chennai
4747,4,20251113,Sip,1000.0,Not Verified,Delhi,Chennai
4748,5,20251113,Lumpsum,10000.0,Not Verified,Maharashtra,Kolkata
4749,5,20251114,Sip,10000.0,Verified,West Bengal,Delhi
4750,1,20251114,Lumpsum,5000.0,Pending,Gujarat,Mumbai
4751,4,20251114,Lumpsum,100000.0,Pending,West Bengal,Ahmedabad
4752,2,20251114,Lumpsum,25000.0,Not Verified,Maharashtra,Delhi
4753,4,20251114,Lumpsum,5000.0,Pending,Karnataka,Mumbai
4754,1,20251115,Sip,5000.0,Pending,West Bengal,Delhi
4755,5,20251115,Sip,500.0,Pending,Tamil Nadu,Chennai
4756,3,20251115,Sip,500.0,Pending,West Bengal,Ahmedabad
4757,3,20251115,Sip,500.0,Verified,Gujarat,Delhi
4758,2,20251115,Sip,5000.0,Verified,Maharashtra,Kolkata
4759,1,20251115,Sip,10000.0,Pending,Delhi,Kolkata
4760,2,20251116,Sip,10000.0,Pending,Delhi,Delhi
4761,5,20251116,Lumpsum,25000.0,Verified,Tamil Nadu,Chennai
4762,4,20251116,Lumpsum,25000.0,Not Verified,Delhi,Mumbai
4763,3,20251116,Redemption,5000.0,Not Verified,West Bengal,Kolkata
4764,2,20251116,Sip,10000.0,Pending,Gujarat,Ahmedabad
4765,5,20251116,Sip,2000.0,Verified,Maharashtra,Bangalore
4766,2,20251116,Lumpsum,100000.0,Not Verified,Tamil Nadu,Kolkata
4767,1,20251116,Redemption,10000.0,Pending,Maharashtra,Ahmedabad
4768,1,20251117,Lumpsum,10000.0,Verified,Gujarat,Mumbai
4769,2,20251117,Sip,500.0,Not Verified,West Bengal,Delhi
4770,2,20251117,Sip,500.0,Verified,Tamil Nadu,Mumbai
4771,2,20251118,Sip,500.0,Verified,Maharashtra,Chennai
4772,3,20251118,Sip,5000.0,Pending,Maharashtra,Ahmedabad
4773,3,20251118,Sip,2000.0,Pending,Maharashtra,Bangalore
4774,2,20251119,Lumpsum,25000.0,Verified,Gujarat,Bangalore
4775,2,20251119,Sip,10000.0,Not Verified,Karnataka,Bangalore
4776,1,20251119,Lumpsum,25000.0,Not Verified,Tamil Nadu,Delhi
4777,1,20251119,Sip,1000.0,Pending,Tamil Nadu,Bangalore
4778,3,20251119,Sip,1000.0,Pending,Karnataka,Kolkata
4779,5,20251119,Lumpsum,10000.0,Pending,Karnataka,Kolkata
4780,1,20251119,Sip,10000.0,Pending,West Bengal,Delhi
4781,2,20251119,Sip,5000.0,Verified,Tamil Nadu,Ahmedabad
4782,5,20251120,Lumpsum,5000.0,Not Verified,Maharashtra,Kolkata
4783,4,20251120,Sip,1000.0,Not Verified,Maharashtra,Kolkata
4784,2,20251120,Sip,10000.0,Pending,Karnataka,Kolkata
4785,4,20251120,Sip,10000.0,Verified,Maharashtra,Ahmedabad
4786,2,20251121,Lumpsum,50000.0,Verified,Gujarat,Chennai
4787,3,20251121,Redemption,10000.0,Verified,West Bengal,Chennai
4788,1,20251121,Lumpsum,5000.0,Not Verified,Karnataka,Delhi
4789,5,20251121,Lumpsum,25000.0,Not Verified,Tamil Nadu,Kolkata
4790,1,20251121,Sip,2000.0,Not Verified,Karnataka,Mumbai
4791,3,20251121,Sip,1000.0,Pending,Gujarat,Ahmedabad
4792,1,20251122,Lumpsum,50000.0,Verified,Delhi,Delhi
4793,3,20251122,Lumpsum,5000.0,Not Verified,Delhi,Ahmedabad
4794,2,20251122,Lumpsum,10000.0,Not Verified,Tamil Nadu,Ahmedabad
4795,1,20251122,Redemption,1000.0,Pending,Maharashtra,Delhi
4796,3,20251122,Sip,1000.0,Not Verified,Karnataka,Ahmedabad
4797,3,20251123,Sip,1000.0,Verified,Tamil Nadu,Bangalore
4798,2,20251123,Sip,2000.0,Verified,Maharashtra,Delhi
4799,2,20251123,Sip,2000.0,Pending,Maharashtra,Bangalore
4800,1,20251123,Sip,1000.0,Pending,West Bengal,Ahmedabad
4801,1,20251123,Sip,5000.0,Not Verified,West Bengal,Delhi
4802,4,20251123,Lumpsum,100000.0,Pending,West Bengal,Delhi
4803,3,20251124,Lumpsum,50000.0,Pending,Karnataka,Chennai
4804,1,20251124,Sip,500.0,Not Verified,Gujarat,Bangalore
4805,5,20251124,Lumpsum,5000.0,Not Verified,Delhi,Delhi
4806,4,20251124,Lumpsum,10000.0,Not Verified,West Bengal,Kolkata
4807,5,20251124,Sip,1000.0,Verified,Tamil Nadu,Chennai
4808,2,20251124,Sip,2000.0,Verified,Gujarat,Bangalore
4809,5,20251125,Sip,5000.0,Pending,Tamil Nadu,Delhi
4810,5,20251125,Sip,10000.0,Not Verified,Delhi,Bangalore
4811,1,20251125,Sip,2000.0,Pending,West Bengal,Bangalore
4812,3,20251125,Sip,1000.0,Not Verified,Maharashtra,Kolkata
4813,4,20251125,Lumpsum,10000.0,Verified,Delhi,Bangalore
4814,1,20251126,Sip,1000.0,Verified,Karnataka,Delhi
4815,1,20251126,Sip,500.0,Pending,Karnataka,Chennai
4816,2,20251126,Lumpsum,50000.0,Pending,Gujarat,Chennai
4817,3,20251126,Sip,2000.0,Verified,Gujarat,Mumbai
4818,3,20251126,Sip,5000.0,Verified,Karnataka,Kolkata
4819,5,20251126,Lumpsum,5000.0,Not Verified,Gujarat,Ahmedabad
4820,5,20251126,Lumpsum,50000.0,Not Verified,West Bengal,Delhi
4821,5,20251126,Sip,500.0,Verified,Tamil Nadu,Kolkata
4822,3,20251127,Sip,2000.0,Not Verified,West Bengal,Chennai
4823,5,20251127,Redemption,10000.0,Verified,West Bengal,Delhi
4824,3,20251127,Sip,1000.0,Not Verified,Maharashtra,Bangalore
4825,5,20251127,Lumpsum,100000.0,Not Verified,Karnataka,Delhi
4826,2,20251127,Sip,500.0,Pending,Delhi,Kolkata
4827,5,20251127,Sip,1000.0,Pending,Tamil Nadu,Kolkata
4828,3,20251127,Redemption,5000.0,Pending,Karnataka,Kolkata
4829,1,20251127,Lumpsum,25000.0,Pending,Gujarat,Ahmedabad
4830,4,20251128,Sip,2000.0,Pending,Tamil Nadu,Delhi
4831,2,20251128,Sip,5000.0,Pending,Delhi,Kolkata
4832,5,20251128,Lumpsum,10000.0,Verified,Karnataka,Delhi
4833,4,20251128,Sip,1000.0,Not Verified,Maharashtra,Chennai
4834,4,20251128,Sip,10000.0,Not Verified,Tamil Nadu,Mumbai
4835,3,20251128,Sip,2000.0,Not Verified,Maharashtra,Delhi
4836,3,20251128,Lumpsum,50000.0,Verified,West Bengal,Chennai
4837,1,20251129,Redemption,5000.0,Not Verified,Gujarat,Delhi
4838,5,20251129,Sip,2000.0,Pending,Tamil Nadu,Kolkata
4839,2,20251129,Lumpsum,10000.0,Verified,Maharashtra,Kolkata
4840,5,20251129,Sip,1000.0,Not Verified,Delhi,Chennai
4841,1,20251129,Lumpsum,10000.0,Pending,Delhi,Delhi
4842,5,20251129,Lumpsum,10000.0,Pending,West Bengal,Delhi
4843,5,20251130,Sip,10000.0,Pending,Karnataka,Delhi
4844,3,20251201,Sip,2000.0,Not Verified,Maharashtra,Bangalore
4845,4,20251201,Lumpsum,50000.0,Verified,Delhi,Mumbai
4846,4,20251201,Lumpsum,25000.0,Pending,Gujarat,Delhi
4847,2,20251201,Sip,5000.0,Pending,Karnataka,Chennai
4848,5,20251201,Lumpsum,25000.0,Verified,Tamil Nadu,Bangalore
4849,1,20251202,Sip,1000.0,Verified,Tamil Nadu,Mumbai
4850,3,20251202,Lumpsum,10000.0,Pending,Karnataka,Delhi
4851,1,20251202,Sip,500.0,Pending,Gujarat,Ahmedabad
4852,3,20251202,Sip,1000.0,Verified,Tamil Nadu,Kolkata
4853,3,20251202,Sip,1000.0,Verified,Karnataka,Ahmedabad
4854,1,20251203,Sip,1000.0,Pending,West Bengal,Kolkata
4855,5,20251203,Redemption,1000.0,Verified,Gujarat,Ahmedabad
4856,4,20251203,Sip,1000.0,Pending,Maharashtra,Bangalore
4857,4,20251204,Sip,500.0,Verified,Maharashtra,Kolkata
4858,1,20251204,Lumpsum,5000.0,Not Verified,West Bengal,Chennai
4859,1,20251204,Sip,10000.0,Not Verified,Maharashtra,Bangalore
4860,5,20251204,Sip,500.0,Pending,West Bengal,Chennai
4861,1,20251205,Sip,5000.0,Pending,Gujarat,Kolkata
4862,2,20251205,Sip,1000.0,Not Verified,Tamil Nadu,Delhi
4863,2,20251205,Sip,10000.0,Not Verified,Gujarat,Ahmedabad
4864,5,20251206,Sip,5000.0,Verified,Karnataka,Mumbai
4865,2,20251206,Sip,1000.0,Not Verified,Karnataka,Kolkata
4866,1,20251206,Sip,2000.0,Pending,Karnataka,Delhi
4867,3,20251206,Sip,5000.0,Pending,Karnataka,Bangalore
4868,2,20251207,Sip,2000.0,Not Verified,Maharashtra,Mumbai
4869,3,20251208,Lumpsum,25000.0,Verified,Tamil Nadu,Ahmedabad
4870,2,20251208,Redemption,25000.0,Pending,Gujarat,Mumbai
4871,3,20251208,Lumpsum,25000.0,Verified,Tamil Nadu,Bangalore
4872,1,20251208,Sip,10000.0,Pending,West Bengal,Chennai
4873,3,20251208,Sip,5000.0,Verified,Delhi,Ahmedabad
4874,3,20251208,Lumpsum,25000.0,Verified,Tamil Nadu,Delhi
4875,5,20251208,Sip,1000.0,Pending,West Bengal,Ahmedabad
4876,4,20251208,Redemption,1000.0,Pending,Delhi,Chennai
4877,3,20251209,Sip,10000.0,Not Verified,Tamil Nadu,Mumbai
4878,3,20251209,Sip,2000.0,Pending,West Bengal,Bangalore
4879,2,20251210,Sip,500.0,Not Verified,Maharashtra,Chennai
4880,1,20251210,Sip,2000.0,Pending,Maharashtra,Delhi
4881,2,20251210,Sip,5000.0,Pending,Delhi,Bangalore
4882,5,20251210,Sip,10000.0,Not Verified,Maharashtra,Chennai
4883,2,20251210,Lumpsum,10000.0,Pending,Karnataka,Kolkata
4884,1,20251210,Sip,5000.0,Verified,Gujarat,Bangalore
4885,5,20251210,Sip,5000.0,Not Verified,Maharashtra,Ahmedabad
4886,2,20251210,Sip,1000.0,Pending,Tamil Nadu,Kolkata
4887,3,20251210,Sip,1000.0,Not Verified,Delhi,Kolkata
4888,2,20251210,Sip,1000.0,Pending,Maharashtra,Mumbai
4889,5,20251210,Sip,2000.0,Pending,Gujarat,Delhi
4890,3,20251211,Lumpsum,100000.0,Verified,West Bengal,Ahmedabad
4891,5,20251211,Sip,500.0,Pending,Tamil Nadu,Ahmedabad
4892,1,20251211,Sip,2000.0,Pending,West Bengal,Mumbai
4893,1,20251211,Lumpsum,25000.0,Pending,Tamil Nadu,Bangalore
4894,2,20251211,Sip,500.0,Pending,Tamil Nadu,Mumbai
4895,1,20251211,Sip,10000.0,Not Verified,Delhi,Bangalore
4896,5,20251211,Lumpsum,100000.0,Verified,Gujarat,Delhi
4897,3,20251211,Lumpsum,5000.0,Verified,West Bengal,Mumbai
4898,4,20251212,Sip,2000.0,Pending,Delhi,Bangalore
4899,1,20251212,Lumpsum,10000.0,Verified,Gujarat,Ahmedabad
4900,4,20251213,Redemption,5000.0,Not Verified,Karnataka,Bangalore
4901,4,20251213,Redemption,10000.0,Not Verified,Delhi,Mumbai
4902,1,20251213,Redemption,5000.0,Pending,Delhi,Kolkata
4903,1,20251213,Sip,1000.0,Pending,Tamil Nadu,Mumbai
4904,4,20251214,Redemption,10000.0,Not Verified,Karnataka,Mumbai
4905,5,20251214,Sip,500.0,Verified,West Bengal,Ahmedabad
4906,5,20251214,Sip,5000.0,Verified,West Bengal,Chennai
4907,5,20251215,Redemption,1000.0,Verified,West Bengal,Ahmedabad
4908,5,20251215,Redemption,5000.0,Not Verified,West Bengal,Ahmedabad
4909,2,20251215,Lumpsum,50000.0,Not Verified,Karnataka,Delhi
4910,5,20251215,Lumpsum,10000.0,Verified,Tamil Nadu,Delhi
4911,2,20251215,Lumpsum,10000.0,Pending,Maharashtra,Mumbai
4912,5,20251215,Lumpsum,100000.0,Verified,West Bengal,Ahmedabad
4913,1,20251215,Sip,2000.0,Pending,Gujarat,Delhi
4914,4,20251215,Sip,2000.0,Verified,Gujarat,Chennai
4915,1,20251215,Sip,500.0,Not Verified,Maharashtra,Chennai
4916,3,20251216,Sip,10000.0,Pending,Maharashtra,Kolkata
4917,1,20251216,Lumpsum,10000.0,Pending,Maharashtra,Chennai
4918,2,20251216,Sip,1000.0,Pending,Maharashtra,Kolkata
4919,1,20251217,Sip,2000.0,Not Verified,Tamil Nadu,Delhi
4920,3,20251217,Sip,500.0,Not Verified,Gujarat,Bangalore
4921,2,20251217,Sip,2000.0,Not Verified,Tamil Nadu,Bangalore
4922,2,20251217,Sip,2000.0,Verified,Maharashtra,Ahmedabad
4923,1,20251217,Sip,10000.0,Not Verified,Tamil Nadu,Bangalore
4924,4,20251217,Redemption,10000.0,Verified,Gujarat,Bangalore
4925,3,20251217,Lumpsum,5000.0,Pending,Maharashtra,Mumbai
4926,2,20251218,Sip,10000.0,Pending,Maharashtra,Chennai
4927,4,20251218,Redemption,1000.0,Verified,West Bengal,Chennai
4928,1,20251218,Sip,500.0,Not Verified,Karnataka,Kolkata
4929,1,20251218,Sip,1000.0,Not Verified,Tamil Nadu,Bangalore
4930,5,20251218,Sip,5000.0,Pending,Tamil Nadu,Delhi
4931,3,20251219,Sip,5000.0,Pending,Delhi,Kolkata
4932,5,20251219,Sip,2000.0,Pending,Gujarat,Mumbai
4933,5,20251219,Sip,1000.0,Not Verified,Tamil Nadu,Ahmedabad
4934,3,20251219,Sip,1000.0,Verified,Tamil Nadu,Kolkata
4935,2,20251219,Sip,10000.0,Verified,Gujarat,Bangalore
4936,1,20251219,Sip,1000.0,Pending,Maharashtra,Ahmedabad
4937,4,20251220,Sip,500.0,Not Verified,Delhi,Mumbai
4938,1,20251220,Sip,10000.0,Verified,Delhi,Chennai
4939,3,20251220,Sip,10000.0,Pending,Tamil Nadu,Ahmedabad
4940,5,20251220,Sip,2000.0,Not Verified,Karnataka,Ahmedabad
4941,2,20251220,Sip,5000.0,Verified,Karnataka,Chennai
4942,4,20251221,Sip,500.0,Pending,Delhi,Kolkata
4943,1,20251221,Sip,5000.0,Pending,Karnataka,Delhi
4944,3,20251221,Sip,500.0,Not Verified,Delhi,Bangalore
4945,3,20251221,Lumpsum,50000.0,Verified,Gujarat,Chennai
4946,5,20251221,Redemption,25000.0,Not Verified,West Bengal,Delhi
4947,4,20251221,Sip,5000.0,Not Verified,West Bengal,Chennai
4948,5,20251221,Sip,5000.0,Not Verified,Delhi,Chennai
4949,4,20251221,Sip,1000.0,Pending,Maharashtra,Kolkata
4950,1,20251221,Redemption,1000.0,Not Verified,West Bengal,Mumbai
4951,3,20251222,Sip,500.0,Not Verified,Karnataka,Kolkata
4952,2,20251222,Lumpsum,50000.0,Verified,Tamil Nadu,Ahmedabad
4953,4,20251222,Sip,10000.0,Pending,Tamil Nadu,Kolkata
4954,2,20251222,Sip,10000.0,Not Verified,West Bengal,Ahmedabad
4955,2,20251223,Sip,1000.0,Pending,Delhi,Mumbai
4956,5,20251223,Redemption,25000.0,Verified,Karnataka,Mumbai
4957,5,20251223,Sip,1000.0,Not Verified,Gujarat,Chennai
4958,2,20251223,Sip,2000.0,Pending,Tamil Nadu,Kolkata
4959,1,20251224,Lumpsum,10000.0,Pending,Tamil Nadu,Mumbai
4960,4,20251224,Lumpsum,10000.0,Verified,Maharashtra,Mumbai
4961,4,20251224,Sip,500.0,Not Verified,Gujarat,Mumbai
4962,1,20251224,Lumpsum,25000.0,Verified,Delhi,Chennai
4963,4,20251224,Lumpsum,50000.0,Not Verified,Maharashtra,Ahmedabad
4964,1,20251224,Sip,10000.0,Verified,West Bengal,Chennai
4965,5,20251224,Sip,1000.0,Verified,Gujarat,Mumbai
4966,3,20251224,Sip,10000.0,Not Verified,Gujarat,Kolkata
4967,4,20251225,Sip,500.0,Verified,Maharashtra,Kolkata
4968,4,20251225,Lumpsum,25000.0,Pending,Maharashtra,Kolkata
4969,1,20251225,Sip,2000.0,Not Verified,Tamil Nadu,Ahmedabad
4970,4,20251225,Sip,1000.0,Verified,Gujarat,Delhi
4971,4,20251225,Redemption,25000.0,Not Verified,Gujarat,Ahmedabad
4972,3,20251225,Sip,5000.0,Pending,Karnataka,Delhi
4973,5,20251225,Sip,1000.0,Verified,Maharashtra,Delhi
4974,4,20251225,Sip,1000.0,Verified,Maharashtra,Ahmedabad
4975,4,20251225,Lumpsum,5000.0,Verified,Karnataka,Bangalore
4976,5,20251225,Redemption,10000.0,Pending,Tamil Nadu,Kolkata
4977,2,20251226,Sip,2000.0,Verified,Gujarat,Delhi
4978,5,20251226,Sip,2000.0,Verified,Tamil Nadu,Bangalore
4979,1,20251226,Lumpsum,5000.0,Verified,Delhi,Delhi
4980,3,20251226,Sip,5000.0,Verified,Karnataka,Delhi
4981,5,20251227,Sip,500.0,Not Verified,Gujarat,Kolkata
4982,4,20251227,Lumpsum,50000.0,Not Verified,Delhi,Bangalore
4983,5,20251227,Sip,500.0,Not Verified,Gujarat,Delhi
4984,4,20251227,Sip,5000.0,Verified,Tamil Nadu,Ahmedabad
4985,3,20251228,Sip,5000.0,Pending,Maharashtra,Delhi
4986,2,20251228,Sip,2000.0,Pending,West Bengal,Mumbai
4987,2,20251228,Sip,500.0,Not Verified,Karnataka,Kolkata
4988,1,20251228,Sip,500.0,Verified,West Bengal,Bangalore
4989,4,20251228,Sip,2000.0,Pending,West Bengal,Ahmedabad
4990,4,20251228,Sip,10000.0,Pending,Gujarat,Mumbai
4991,3,20251229,Lumpsum,100000.0,Pending,Delhi,Chennai
4992,1,20251229,Sip,1000.0,Pending,Gujarat,Ahmedabad
4993,1,20251229,Sip,5000.0,Verified,Maharashtra,Mumbai
4994,4,20251229,Sip,2000.0,Pending,West Bengal,Delhi
4995,4,20251230,Sip,5000.0,Pending,Maharashtra,Bangalore
4996,1,20251230,Lumpsum,25000.0,Not Verified,Tamil Nadu,Bangalore
4997,5,20251230,Sip,5000.0,Pending,Delhi,Ahmedabad
4998,4,20251231,Lumpsum,5000.0,Verified,Karnataka,Delhi
4999,2,20251231,Sip,5000.0,Pending,Tamil Nadu,Chennai
