amfi_code,kyc_status,transaction_type,amount,state,city,date
100003,Pending,Lumpsum,10000,Karnataka,Ahmedabad,2025-06-01
100003,Not Verified,Sip,1000,Tamil Nadu,Mumbai,2025-06-01
100004,Verified,Sip,500,Delhi,Delhi,2025-06-02
100005,Pending,Sip,2000,Gujarat,Ahmedabad,2025-06-02
100002,Not Verified,Sip,2000,Tamil Nadu,Delhi,2025-06-02
100003,Not Verified,Redemption,25000,Gujarat,Delhi,2025-06-02
100003,Pending,Lumpsum,100000,Maharashtra,Kolkata,2025-06-03
100004,Not Verified,Sip,2000,Gujarat,Mumbai,2025-06-03
100003,Not Verified,Sip,2000,Karnataka,Mumbai,2025-06-04
100005,Verified,Sip,5000,Delhi,Kolkata,2025-06-04
100005,Pending,Lumpsum,50000,Maharashtra,Ahmedabad,2025-06-04
100002,Verified,Sip,2000,Delhi,Kolkata,2025-06-04
100004,Pending,Redemption,25000,Delhi,Chennai,2025-06-04
100001,Verified,Redemption,1000,Maharashtra,Bangalore,2025-06-04
100004,Verified,Lumpsum,5000,Maharashtra,Chennai,2025-06-04
100001,Not Verified,Redemption,10000,Maharashtra,Delhi,2025-06-05
100002,Not Verified,Lumpsum,10000,Delhi,Mumbai,2025-06-05
100002,Verified,Sip,10000,Gujarat,Mumbai,2025-06-05
100005,Not Verified,Sip,10000,Delhi,Ahmedabad,2025-06-05
100002,Not Verified,Redemption,10000,West Bengal,Delhi,2025-06-05
100003,Verified,Sip,5000,West Bengal,Kolkata,2025-06-05
100004,Pending,Lumpsum,50000,Delhi,Delhi,2025-06-06
100003,Verified,Sip,5000,Gujarat,Ahmedabad,2025-06-06
100001,Not Verified,Sip,5000,Tamil Nadu,Kolkata,2025-06-07
100004,Verified,Sip,2000,Delhi,Mumbai,2025-06-08
100002,Pending,Redemption,10000,Maharashtra,Kolkata,2025-06-08
100005,Pending,Sip,1000,Tamil Nadu,Kolkata,2025-06-08
100005,Not Verified,Sip,2000,West Bengal,Delhi,2025-06-08
100004,Verified,Sip,5000,Maharashtra,Chennai,2025-06-09
100002,Verified,Sip,2000,West Bengal,Delhi,2025-06-09
100001,Not Verified,Lumpsum,25000,Maharashtra,Mumbai,2025-06-09
100002,Verified,Sip,10000,Maharashtra,Bangalore,2025-06-10
100005,Pending,Sip,500,Karnataka,Delhi,2025-06-10
100001,Verified,Redemption,25000,Maharashtra,Kolkata,2025-06-10
100003,Pending,Sip,5000,Gujarat,Mumbai,2025-06-10
100005,Not Verified,Sip,5000,Maharashtra,Delhi,2025-06-10
100004,Not Verified,Sip,2000,Karnataka,Delhi,2025-06-10
100001,Not Verified,Sip,5000,Gujarat,Mumbai,2025-06-11
100005,Verified,Sip,10000,Gujarat,Mumbai,2025-06-11
100004,Not Verified,Lumpsum,50000,Maharashtra,Mumbai,2025-06-11
100004,Verified,Lumpsum,5000,Tamil Nadu,Mumbai,2025-06-11
100001,Pending,Sip,10000,Karnataka,Mumbai,2025-06-12
100002,Pending,Lumpsum,50000,Maharashtra,Mumbai,2025-06-12
100004,Verified,Sip,1000,Karnataka,Chennai,2025-06-12
100003,Pending,Sip,10000,Tamil Nadu,Kolkata,2025-06-12
100002,Verified,Redemption,10000,West Bengal,Mumbai,2025-06-12
100005,Not Verified,Sip,10000,Delhi,Bangalore,2025-06-13
100004,Not Verified,Sip,1000,Maharashtra,Mumbai,2025-06-13
100003,Not Verified,Lumpsum,100000,Tamil Nadu,Kolkata,2025-06-14
100002,Pending,Sip,5000,Tamil Nadu,Mumbai,2025-06-14
100004,Not Verified,Lumpsum,10000,Tamil Nadu,Kolkata,2025-06-14
100005,Pending,Sip,2000,Delhi,Ahmedabad,2025-06-14
100003,Not Verified,Redemption,1000,Karnataka,Kolkata,2025-06-14
100003,Not Verified,Lumpsum,100000,West Bengal,Kolkata,2025-06-14
100005,Pending,Lumpsum,100000,Maharashtra,Ahmedabad,2025-06-14
100004,Pending,Sip,1000,Maharashtra,Kolkata,2025-06-15
100003,Pending,Sip,500,Delhi,Delhi,2025-06-15
100005,Verified,Sip,2000,Maharashtra,Mumbai,2025-06-15
100001,Verified,Lumpsum,5000,Gujarat,Ahmedabad,2025-06-15
100001,Not Verified,Sip,10000,Tamil Nadu,Chennai,2025-06-15
100005,Not Verified,Sip,1000,West Bengal,Delhi,2025-06-16
100005,Pending,Sip,2000,Tamil Nadu,Chennai,2025-06-16
100001,Not Verified,Sip,2000,Maharashtra,Ahmedabad,2025-06-16
100005,Verified,Sip,500,Delhi,Bangalore,2025-06-16
100003,Pending,Sip,1000,Gujarat,Ahmedabad,2025-06-16
100004,Verified,Sip,10000,Karnataka,Bangalore,2025-06-16
100002,Not Verified,Sip,5000,West Bengal,Chennai,2025-06-16
100001,Not Verified,Sip,10000,Gujarat,Ahmedabad,2025-06-17
100001,Pending,Lumpsum,25000,Delhi,Kolkata,2025-06-17
100005,Not Verified,Lumpsum,25000,Gujarat,Bangalore,2025-06-17
100003,Not Verified,Sip,10000,West Bengal,Kolkata,2025-06-17
100004,Not Verified,Sip,5000,Tamil Nadu,Delhi,2025-06-17
100004,Verified,Sip,5000,West Bengal,Mumbai,2025-06-17
100003,Verified,Lumpsum,100000,Tamil Nadu,Bangalore,2025-06-17
100001,Verified,Lumpsum,5000,Tamil Nadu,Delhi,2025-06-17
100003,Verified,Sip,2000,Delhi,Delhi,2025-06-17
100004,Pending,Sip,500,Karnataka,Ahmedabad,2025-06-18
100003,Verified,Sip,500,Tamil Nadu,Bangalore,2025-06-18
100001,Pending,Sip,10000,Maharashtra,Kolkata,2025-06-18
100002,Verified,Sip,1000,Maharashtra,Delhi,2025-06-18
100004,Pending,Sip,1000,Karnataka,Delhi,2025-06-18
100004,Pending,Lumpsum,50000,Delhi,Ahmedabad,2025-06-19
100004,Verified,Sip,500,Delhi,Chennai,2025-06-19
100005,Verified,Sip,10000,West Bengal,Delhi,2025-06-19
100004,Verified,Sip,500,Maharashtra,Kolkata,2025-06-19
100004,Verified,Sip,10000,Delhi,Kolkata,2025-06-19
100001,Verified,Sip,5000,Gujarat,Ahmedabad,2025-06-21
100005,Not Verified,Sip,10000,Karnataka,Delhi,2025-06-21
100001,Not Verified,Lumpsum,100000,Karnataka,Bangalore,2025-06-21
100005,Pending,Sip,5000,West Bengal,Ahmedabad,2025-06-21
100005,Verified,Sip,2000,Tamil Nadu,Delhi,2025-06-21
100003,Pending,Sip,500,Tamil Nadu,Kolkata,2025-06-21
100004,Verified,Sip,500,West Bengal,Kolkata,2025-06-22
100003,Pending,Sip,2000,West Bengal,Bangalore,2025-06-22
100002,Pending,Sip,2000,Gujarat,Chennai,2025-06-22
100003,Not Verified,Lumpsum,5000,Tamil Nadu,Kolkata,2025-06-22
100001,Pending,Sip,10000,Delhi,Chennai,2025-06-23
100001,Not Verified,Sip,2000,Gujarat,Chennai,2025-06-24
100004,Verified,Lumpsum,100000,Karnataka,Delhi,2025-06-24
100002,Not Verified,Sip,1000,Delhi,Bangalore,2025-06-24
100003,Pending,Sip,5000,Delhi,Kolkata,2025-06-25
100004,Verified,Sip,10000,Delhi,Kolkata,2025-06-25
100002,Verified,Sip,10000,Delhi,Bangalore,2025-06-25
100001,Pending,Sip,5000,Delhi,Chennai,2025-06-25
100004,Not Verified,Sip,1000,Maharashtra,Chennai,2025-06-25
100003,Pending,Lumpsum,50000,Tamil Nadu,Kolkata,2025-06-26
100005,Verified,Lumpsum,50000,Tamil Nadu,Delhi,2025-06-26
100001,Pending,Redemption,5000,West Bengal,Ahmedabad,2025-06-26
100005,Verified,Lumpsum,10000,Tamil Nadu,Kolkata,2025-06-26
100001,Not Verified,Sip,1000,Gujarat,Delhi,2025-06-26
100001,Verified,Sip,1000,Delhi,Delhi,2025-06-26
100005,Pending,Sip,10000,Tamil Nadu,Delhi,2025-06-27
100005,Not Verified,Sip,500,Gujarat,Ahmedabad,2025-06-27
100004,Verified,Redemption,5000,Tamil Nadu,Chennai,2025-06-27
100001,Verified,Lumpsum,100000,Gujarat,Kolkata,2025-06-27
100001,Not Verified,Lumpsum,25000,Gujarat,Mumbai,2025-06-28
100003,Not Verified,Lumpsum,50000,Tamil Nadu,Delhi,2025-06-28
100003,Pending,Sip,1000,Maharashtra,Ahmedabad,2025-06-28
100004,Not Verified,Lumpsum,25000,Delhi,Kolkata,2025-06-28
100003,Not Verified,Sip,2000,Gujarat,Mumbai,2025-06-28
100003,Verified,Sip,1000,Karnataka,Mumbai,2025-06-29
100003,Pending,Sip,5000,Maharashtra,Bangalore,2025-06-29
100002,Not Verified,Sip,1000,Gujarat,Delhi,2025-06-29
100003,Pending,Lumpsum,5000,Tamil Nadu,Kolkata,2025-06-29
100003,Not Verified,Sip,2000,Maharashtra,Kolkata,2025-06-29
100001,Not Verified,Sip,10000,Gujarat,Kolkata,2025-06-29
100004,Pending,Sip,10000,Tamil Nadu,Chennai,2025-06-29
100005,Not Verified,Sip,1000,Karnataka,Chennai,2025-06-30
100002,Pending,Lumpsum,10000,Tamil Nadu,Chennai,2025-06-30
100003,Not Verified,Sip,1000,Gujarat,Chennai,2025-07-01
100003,Pending,Sip,10000,Karnataka,Delhi,2025-07-01
100003,Pending,Sip,10000,Karnataka,Ahmedabad,2025-07-01
100002,Not Verified,Lumpsum,25000,West Bengal,Ahmedabad,2025-07-01
100001,Verified,Sip,1000,West Bengal,Chennai,2025-07-01
100002,Not Verified,Lumpsum,25000,Karnataka,Kolkata,2025-07-02
100004,Verified,Sip,5000,West Bengal,Chennai,2025-07-02
100004,Not Verified,Redemption,25000,Maharashtra,Mumbai,2025-07-02
100002,Pending,Lumpsum,25000,Delhi,Ahmedabad,2025-07-02
100003,Not Verified,Sip,5000,Tamil Nadu,Chennai,2025-07-03
100001,Pending,Sip,1000,West Bengal,Chennai,2025-07-04
100001,Verified,Lumpsum,50000,Gujarat,Delhi,2025-07-04
100001,Pending,Lumpsum,5000,Tamil Nadu,Bangalore,2025-07-04
100003,Pending,Sip,10000,Maharashtra,Bangalore,2025-07-04
100001,Verified,Sip,500,West Bengal,Chennai,2025-07-04
100004,Not Verified,Sip,1000,Karnataka,Kolkata,2025-07-05
100001,Pending,Lumpsum,50000,West Bengal,Mumbai,2025-07-05
100002,Pending,Sip,500,Delhi,Mumbai,2025-07-05
100003,Not Verified,Lumpsum,25000,Gujarat,Mumbai,2025-07-05
100001,Pending,Sip,500,Karnataka,Chennai,2025-07-05
100004,Verified,Lumpsum,50000,Tamil Nadu,Kolkata,2025-07-06
100004,Pending,Sip,2000,Delhi,Mumbai,2025-07-06
100004,Verified,Lumpsum,100000,Delhi,Ahmedabad,2025-07-07
100005,Verified,Sip,5000,Delhi,Ahmedabad,2025-07-07
100004,Pending,Redemption,25000,West Bengal,Chennai,2025-07-07
100002,Verified,Lumpsum,100000,Delhi,Kolkata,2025-07-07
100003,Verified,Lumpsum,100000,Delhi,Bangalore,2025-07-08
100004,Not Verified,Sip,1000,Gujarat,Ahmedabad,2025-07-08
100005,Not Verified,Sip,5000,Maharashtra,Bangalore,2025-07-08
100005,Not Verified,Lumpsum,50000,West Bengal,Delhi,2025-07-08
100002,Not Verified,Sip,2000,West Bengal,Mumbai,2025-07-08
100001,Verified,Sip,500,Karnataka,Bangalore,2025-07-08
100001,Pending,Sip,10000,West Bengal,Kolkata,2025-07-08
100001,Not Verified,Sip,5000,Tamil Nadu,Kolkata,2025-07-08
100005,Verified,Lumpsum,10000,Gujarat,Ahmedabad,2025-07-09
100003,Pending,Sip,1000,Tamil Nadu,Chennai,2025-07-09
100004,Not Verified,Sip,5000,West Bengal,Ahmedabad,2025-07-10
100004,Pending,Lumpsum,50000,Tamil Nadu,Ahmedabad,2025-07-10
100004,Not Verified,Sip,1000,Maharashtra,Delhi,2025-07-10
100003,Pending,Lumpsum,5000,Gujarat,Mumbai,2025-07-10
100003,Not Verified,Sip,10000,Karnataka,Chennai,2025-07-10
100003,Verified,Lumpsum,5000,West Bengal,Kolkata,2025-07-11
100001,Verified,Lumpsum,100000,Gujarat,Delhi,2025-07-11
100002,Pending,Sip,500,Gujarat,Kolkata,2025-07-11
100004,Not Verified,Sip,1000,Maharashtra,Mumbai,2025-07-11
100003,Verified,Sip,1000,Maharashtra,Mumbai,2025-07-11
100003,Verified,Lumpsum,5000,West Bengal,Ahmedabad,2025-07-11
100003,Not Verified,Sip,500,West Bengal,Kolkata,2025-07-11
100002,Not Verified,Sip,2000,Delhi,Kolkata,2025-07-11
100003,Verified,Redemption,5000,West Bengal,Delhi,2025-07-12
100004,Not Verified,Redemption,25000,West Bengal,Kolkata,2025-07-12
100002,Pending,Lumpsum,50000,West Bengal,Mumbai,2025-07-12
100004,Pending,Sip,5000,Tamil Nadu,Kolkata,2025-07-12
100001,Verified,Lumpsum,50000,Karnataka,Delhi,2025-07-13
100005,Not Verified,Lumpsum,25000,Gujarat,Ahmedabad,2025-07-13
100005,Pending,Lumpsum,10000,Delhi,Delhi,2025-07-14
100004,Not Verified,Lumpsum,5000,West Bengal,Ahmedabad,2025-07-14
100004,Not Verified,Lumpsum,5000,Karnataka,Mumbai,2025-07-15
100003,Pending,Sip,10000,West Bengal,Delhi,2025-07-15
100005,Verified,Sip,10000,Delhi,Bangalore,2025-07-15
100001,Not Verified,Sip,5000,Delhi,Kolkata,2025-07-15
100002,Not Verified,Redemption,1000,Tamil Nadu,Kolkata,2025-07-16
100003,Pending,Sip,5000,Gujarat,Bangalore,2025-07-16
100003,Pending,Sip,2000,Delhi,Ahmedabad,2025-07-16
100002,Pending,Sip,1000,Maharashtra,Mumbai,2025-07-16
100004,Not Verified,Lumpsum,50000,West Bengal,Mumbai,2025-07-16
100005,Not Verified,Lumpsum,50000,Maharashtra,Delhi,2025-07-16
100004,Pending,Sip,2000,Karnataka,Delhi,2025-07-17
100004,Pending,Redemption,5000,Maharashtra,Kolkata,2025-07-17
100005,Pending,Sip,500,Maharashtra,Bangalore,2025-07-17
100001,Not Verified,Redemption,10000,Karnataka,Kolkata,2025-07-18
100002,Pending,Sip,5000,West Bengal,Delhi,2025-07-18
100005,Pending,Sip,500,Maharashtra,Kolkata,2025-07-18
100003,Verified,Sip,10000,Gujarat,Bangalore,2025-07-18
100004,Not Verified,Sip,10000,Delhi,Kolkata,2025-07-19
100005,Not Verified,Sip,10000,Karnataka,Kolkata,2025-07-19
100002,Pending,Sip,2000,West Bengal,Ahmedabad,2025-07-19
100004,Pending,Lumpsum,50000,Gujarat,Bangalore,2025-07-19
100005,Not Verified,Sip,5000,Maharashtra,Mumbai,2025-07-20
100005,Pending,Lumpsum,50000,Delhi,Delhi,2025-07-20
100005,Not Verified,Sip,500,Gujarat,Chennai,2025-07-21
100004,Verified,Lumpsum,50000,Maharashtra,Ahmedabad,2025-07-21
100004,Pending,Sip,2000,Tamil Nadu,Ahmedabad,2025-07-21
100003,Not Verified,Sip,2000,Gujarat,Ahmedabad,2025-07-21
100001,Not Verified,Lumpsum,100000,West Bengal,Kolkata,2025-07-22
100003,Verified,Sip,500,Maharashtra,Ahmedabad,2025-07-22
100005,Pending,Redemption,25000,Maharashtra,Mumbai,2025-07-22
100002,Verified,Lumpsum,50000,Karnataka,Mumbai,2025-07-22
100004,Verified,Sip,5000,West Bengal,Chennai,2025-07-22
100005,Not Verified,Sip,500,Karnataka,Delhi,2025-07-23
100005,Pending,Sip,5000,Karnataka,Bangalore,2025-07-23
100001,Verified,Lumpsum,25000,Karnataka,Kolkata,2025-07-23
100001,Not Verified,Sip,5000,Tamil Nadu,Mumbai,2025-07-24
100001,Verified,Sip,1000,Maharashtra,Chennai,2025-07-24
100004,Not Verified,Sip,2000,Karnataka,Bangalore,2025-07-24
100005,Not Verified,Lumpsum,25000,Tamil Nadu,Ahmedabad,2025-07-24
100004,Pending,Sip,500,Gujarat,Bangalore,2025-07-24
100005,Verified,Sip,2000,Karnataka,Kolkata,2025-07-24
100002,Pending,Sip,2000,Tamil Nadu,Bangalore,2025-07-25
100005,Not Verified,Sip,5000,Maharashtra,Mumbai,2025-07-25
100001,Not Verified,Sip,2000,Tamil Nadu,Kolkata,2025-07-25
100001,Not Verified,Sip,5000,Gujarat,Mumbai,2025-07-25
100004,Verified,Lumpsum,5000,Karnataka,Chennai,2025-07-26
100004,Pending,Lumpsum,25000,West Bengal,Bangalore,2025-07-26
100001,Not Verified,Sip,5000,Tamil Nadu,Delhi,2025-07-26
100004,Verified,Sip,2000,Tamil Nadu,Ahmedabad,2025-07-26
100001,Not Verified,Lumpsum,50000,Tamil Nadu,Kolkata,2025-07-26
100004,Pending,Sip,1000,Delhi,Ahmedabad,2025-07-26
100005,Verified,Lumpsum,25000,West Bengal,Kolkata,2025-07-27
100003,Pending,Sip,2000,Karnataka,Chennai,2025-07-27
100003,Pending,Sip,10000,Maharashtra,Chennai,2025-07-28
100001,Verified,Sip,500,Delhi,Chennai,2025-07-28
100001,Not Verified,Sip,5000,West Bengal,Chennai,2025-07-28
100003,Not Verified,Sip,2000,Maharashtra,Chennai,2025-07-28
100003,Pending,Redemption,5000,Karnataka,Kolkata,2025-07-28
100005,Not Verified,Sip,500,West Bengal,Bangalore,2025-07-28
100001,Verified,Lumpsum,10000,Tamil Nadu,Kolkata,2025-07-28
100001,Verified,Sip,2000,Karnataka,Chennai,2025-07-28
100005,Not Verified,Sip,5000,Delhi,Ahmedabad,2025-07-29
100001,Pending,Sip,5000,Maharashtra,Mumbai,2025-07-29
100003,Pending,Sip,500,Karnataka,Mumbai,2025-07-29
100005,Verified,Redemption,5000,West Bengal,Ahmedabad,2025-07-29
100005,Verified,Sip,5000,Tamil Nadu,Ahmedabad,2025-07-29
100003,Not Verified,Sip,500,Gujarat,Delhi,2025-07-30
100005,Not Verified,Sip,2000,Gujarat,Chennai,2025-07-30
100005,Pending,Sip,10000,Karnataka,Delhi,2025-07-30
100005,Not Verified,Sip,2000,Maharashtra,Mumbai,2025-07-30
100005,Pending,Sip,1000,West Bengal,Mumbai,2025-07-30
100003,Not Verified,Sip,10000,Maharashtra,Ahmedabad,2025-07-31
100002,Pending,Redemption,1000,Delhi,Kolkata,2025-07-31
100001,Not Verified,Sip,500,Tamil Nadu,Bangalore,2025-07-31
100001,Not Verified,Sip,5000,West Bengal,Ahmedabad,2025-07-31
100002,Not Verified,Lumpsum,25000,West Bengal,Chennai,2025-07-31
100002,Verified,Lumpsum,25000,Karnataka,Mumbai,2025-07-31
100005,Verified,Redemption,25000,Tamil Nadu,Delhi,2025-07-31
100002,Verified,Lumpsum,25000,Gujarat,Ahmedabad,2025-08-01
100002,Not Verified,Lumpsum,25000,Delhi,Chennai,2025-08-01
100001,Pending,Lumpsum,25000,Delhi,Chennai,2025-08-01
100005,Verified,Redemption,25000,West Bengal,Kolkata,2025-08-01
100001,Verified,Sip,5000,Karnataka,Delhi,2025-08-01
100004,Not Verified,Sip,1000,Maharashtra,Chennai,2025-08-01
100003,Not Verified,Lumpsum,10000,Maharashtra,Kolkata,2025-08-01
100005,Pending,Sip,2000,Maharashtra,Ahmedabad,2025-08-02
100002,Pending,Redemption,25000,Gujarat,Bangalore,2025-08-02
100003,Not Verified,Redemption,1000,Tamil Nadu,Bangalore,2025-08-02
100001,Verified,Sip,2000,Gujarat,Delhi,2025-08-02
100004,Verified,Sip,10000,West Bengal,Ahmedabad,2025-08-03
100001,Verified,Lumpsum,100000,Maharashtra,Chennai,2025-08-03
100003,Pending,Sip,5000,Maharashtra,Kolkata,2025-08-03
100002,Pending,Redemption,1000,Tamil Nadu,Ahmedabad,2025-08-03
100001,Verified,Sip,2000,Tamil Nadu,Delhi,2025-08-03
100004,Pending,Redemption,5000,West Bengal,Bangalore,2025-08-03
100004,Pending,Sip,500,Delhi,Ahmedabad,2025-08-04
100005,Verified,Redemption,10000,Delhi,Kolkata,2025-08-05
100001,Pending,Lumpsum,10000,West Bengal,Bangalore,2025-08-05
100002,Verified,Sip,1000,Delhi,Delhi,2025-08-05
100001,Not Verified,Sip,5000,West Bengal,Chennai,2025-08-05
100001,Not Verified,Sip,10000,Gujarat,Chennai,2025-08-05
100001,Pending,Lumpsum,10000,Gujarat,Bangalore,2025-08-05
100005,Pending,Sip,2000,Delhi,Bangalore,2025-08-05
100004,Verified,Sip,5000,Maharashtra,Chennai,2025-08-05
100001,Pending,Sip,500,Gujarat,Mumbai,2025-08-05
100004,Verified,Lumpsum,5000,Tamil Nadu,Ahmedabad,2025-08-05
100001,Not Verified,Sip,500,West Bengal,Delhi,2025-08-06
100004,Verified,Sip,10000,Maharashtra,Bangalore,2025-08-06
100002,Verified,Lumpsum,10000,Delhi,Chennai,2025-08-06
100001,Pending,Lumpsum,10000,Karnataka,Mumbai,2025-08-06
100002,Verified,Sip,1000,Maharashtra,Mumbai,2025-08-07
100004,Pending,Sip,5000,Tamil Nadu,Bangalore,2025-08-07
100003,Verified,Sip,1000,West Bengal,Ahmedabad,2025-08-07
100005,Not Verified,Sip,5000,Maharashtra,Ahmedabad,2025-08-07
100004,Not Verified,Sip,2000,Tamil Nadu,Bangalore,2025-08-08
100003,Not Verified,Lumpsum,25000,Maharashtra,Kolkata,2025-08-08
100003,Verified,Lumpsum,10000,Maharashtra,Ahmedabad,2025-08-08
100005,Verified,Sip,500,Delhi,Mumbai,2025-08-08
100001,Not Verified,Sip,2000,Tamil Nadu,Delhi,2025-08-09
100005,Not Verified,Sip,5000,Delhi,Bangalore,2025-08-09
100005,Pending,Sip,5000,West Bengal,Bangalore,2025-08-09
100004,Verified,Lumpsum,10000,West Bengal,Bangalore,2025-08-09
100003,Not Verified,Sip,10000,Karnataka,Chennai,2025-08-10
100004,Verified,Lumpsum,5000,Karnataka,Kolkata,2025-08-11
100002,Verified,Sip,5000,Karnataka,Kolkata,2025-08-11
100002,Pending,Sip,1000,Maharashtra,Kolkata,2025-08-11
100003,Pending,Sip,5000,West Bengal,Mumbai,2025-08-11
100005,Pending,Sip,500,Tamil Nadu,Kolkata,2025-08-11
100003,Verified,Redemption,1000,Maharashtra,Bangalore,2025-08-11
100001,Verified,Sip,2000,West Bengal,Delhi,2025-08-12
100001,Verified,Redemption,1000,Karnataka,Kolkata,2025-08-12
100004,Verified,Sip,500,Maharashtra,Chennai,2025-08-12
100003,Verified,Lumpsum,5000,Karnataka,Mumbai,2025-08-13
100003,Pending,Lumpsum,25000,Tamil Nadu,Ahmedabad,2025-08-13
100001,Verified,Sip,10000,Karnataka,Ahmedabad,2025-08-14
100004,Verified,Redemption,10000,Delhi,Ahmedabad,2025-08-14
100003,Verified,Lumpsum,25000,West Bengal,Bangalore,2025-08-15
100003,Verified,Sip,2000,Tamil Nadu,Chennai,2025-08-15
100001,Verified,Sip,500,Maharashtra,Bangalore,2025-08-15
100003,Not Verified,Lumpsum,100000,Delhi,Mumbai,2025-08-15
100002,Not Verified,Lumpsum,25000,Tamil Nadu,Chennai,2025-08-15
100003,Not Verified,Redemption,5000,Maharashtra,Chennai,2025-08-16
100002,Not Verified,Sip,5000,Tamil Nadu,Ahmedabad,2025-08-16
100001,Not Verified,Sip,5000,Karnataka,Mumbai,2025-08-16
100005,Pending,Lumpsum,5000,Karnataka,Delhi,2025-08-16
100001,Pending,Redemption,10000,Tamil Nadu,Bangalore,2025-08-17
100004,Pending,Lumpsum,100000,Gujarat,Mumbai,2025-08-17
100005,Verified,Lumpsum,100000,West Bengal,Ahmedabad,2025-08-17
100002,Verified,Lumpsum,50000,Maharashtra,Delhi,2025-08-17
100001,Pending,Lumpsum,50000,Karnataka,Kolkata,2025-08-17
100001,Not Verified,Sip,1000,West Bengal,Delhi,2025-08-18
100001,Verified,Redemption,1000,Maharashtra,Kolkata,2025-08-18
100003,Pending,Sip,2000,Gujarat,Mumbai,2025-08-18
100001,Verified,Lumpsum,10000,Karnataka,Chennai,2025-08-18
100002,Pending,Sip,10000,Maharashtra,Kolkata,2025-08-19
100004,Pending,Redemption,1000,Gujarat,Delhi,2025-08-19
100005,Verified,Sip,5000,Delhi,Mumbai,2025-08-19
100005,Not Verified,Sip,1000,Tamil Nadu,Mumbai,2025-08-19
100001,Pending,Lumpsum,10000,Gujarat,Ahmedabad,2025-08-19
100003,Pending,Redemption,25000,West Bengal,Ahmedabad,2025-08-20
100004,Not Verified,Sip,5000,Tamil Nadu,Chennai,2025-08-20
100005,Not Verified,Sip,1000,Delhi,Kolkata,2025-08-20
100001,Not Verified,Sip,2000,Tamil Nadu,Mumbai,2025-08-21
100001,Verified,Lumpsum,5000,Maharashtra,Chennai,2025-08-21
100003,Verified,Sip,1000,Delhi,Bangalore,2025-08-22
100005,Verified,Sip,1000,West Bengal,Delhi,2025-08-22
100004,Not Verified,Sip,5000,Gujarat,Chennai,2025-08-22
100005,Not Verified,Sip,10000,Gujarat,Ahmedabad,2025-08-22
100001,Not Verified,Lumpsum,10000,West Bengal,Kolkata,2025-08-22
100002,Verified,Lumpsum,100000,Delhi,Bangalore,2025-08-22
100004,Verified,Sip,10000,Maharashtra,Kolkata,2025-08-23
100005,Pending,Lumpsum,25000,Gujarat,Delhi,2025-08-23
100005,Verified,Sip,2000,West Bengal,Ahmedabad,2025-08-24
100001,Verified,Sip,1000,Delhi,Mumbai,2025-08-24
100005,Not Verified,Sip,500,Gujarat,Chennai,2025-08-24
100005,Verified,Redemption,25000,Delhi,Mumbai,2025-08-24
100002,Not Verified,Sip,10000,Maharashtra,Chennai,2025-08-25
100001,Verified,Lumpsum,25000,Tamil Nadu,Ahmedabad,2025-08-25
100004,Pending,Sip,1000,Tamil Nadu,Kolkata,2025-08-25
100001,Verified,Sip,10000,West Bengal,Ahmedabad,2025-08-27
100001,Not Verified,Sip,10000,Delhi,Chennai,2025-08-27
100004,Pending,Sip,5000,West Bengal,Mumbai,2025-08-27
100002,Pending,Lumpsum,25000,Delhi,Chennai,2025-08-27
100004,Verified,Lumpsum,10000,Maharashtra,Mumbai,2025-08-27
100003,Pending,Sip,500,Gujarat,Ahmedabad,2025-08-27
100001,Verified,Sip,2000,Karnataka,Mumbai,2025-08-28
100002,Not Verified,Lumpsum,100000,West Bengal,Mumbai,2025-08-28
100004,Verified,Sip,5000,West Bengal,Chennai,2025-08-28
100002,Verified,Lumpsum,50000,Karnataka,Mumbai,2025-08-29
